Purchase Transaction ID,Purchase_DATEID,Ship Mode,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Type
14913,5/11/2022,Standard Class,Central,Technology,Phones,719.952,6,0.2,71.9952,Standard Class - Corporate
14914,10/5/2022,Standard Class,Central,Technology,Phones,755.944,7,0.2,66.1451,Standard Class - Corporate
14915,1/19/2022,Standard Class,Central,Office Supplies,Binders,11.98,5,0.8,-19.168,Standard Class - Corporate
14916,4/9/2022,Standard Class,Central,Office Supplies,Binders,0.898,1,0.8,-1.5715,Standard Class - Corporate
14917,9/29/2022,First Class,Central,Furniture,Furnishings,21.204,3,0.6,-11.6622,First Class - Corporate
14918,9/27/2022,Standard Class,East,Office Supplies,Envelopes,34.74,3,0,17.37,Standard Class - Corporate
14919,12/13/2022,Standard Class,East,Technology,Phones,833.94,6,0,216.8244,Standard Class - Corporate
14920,4/30/2022,Standard Class,East,Office Supplies,Binders,12.96,3,0.2,4.536,Standard Class - Corporate
14921,8/1/2022,Standard Class,East,Office Supplies,Paper,25.92,4,0,12.4416,Standard Class - Corporate
14922,10/5/2022,Second Class,East,Furniture,Bookcases,349.965,7,0.5,-216.9783,Second Class - Consumer
14923,3/19/2022,Second Class,East,Office Supplies,Art,22.32,5,0.2,5.301,Second Class - Consumer
14924,1/24/2022,Standard Class,Central,Office Supplies,Paper,158.28,6,0,72.8088,Standard Class - Corporate
14925,6/4/2022,Standard Class,Central,Office Supplies,Binders,497.94,3,0,224.073,Standard Class - Corporate
14926,12/1/2022,Standard Class,East,Office Supplies,Appliances,533.94,3,0,154.8426,Standard Class - Consumer
14927,10/20/2022,Standard Class,East,Office Supplies,Paper,167.94,3,0,82.2906,Standard Class - Consumer
14928,4/10/2022,Standard Class,East,Furniture,Furnishings,31.68,6,0,9.8208,Standard Class - Consumer
14929,5/24/2022,First Class,East,Furniture,Chairs,170.786,1,0.3,0,First Class - Consumer
14930,8/6/2022,Standard Class,Central,Furniture,Bookcases,198.744,4,0.3,0,Standard Class - Consumer
14931,7/28/2022,First Class,West,Technology,Accessories,63.824,2,0.2,13.5626,First Class - Home Office
14932,11/24/2022,Second Class,West,Furniture,Chairs,435.168,4,0.2,-59.8356,Second Class - Consumer
14933,11/17/2022,Second Class,West,Furniture,Bookcases,48.58,1,0,7.7728,Second Class - Consumer
14934,1/11/2022,First Class,Central,Technology,Accessories,47.976,3,0.2,8.3958,First Class - Corporate
14935,4/17/2022,First Class,Central,Office Supplies,Paper,20.736,4,0.2,7.2576,First Class - Corporate
14936,4/14/2022,Standard Class,West,Office Supplies,Art,26.46,9,0,11.907,Standard Class - Consumer
14937,2/17/2022,Standard Class,West,Office Supplies,Paper,49.12,4,0,23.0864,Standard Class - Consumer
14938,6/4/2022,Standard Class,West,Office Supplies,Fasteners,15,3,0,7.2,Standard Class - Consumer
14939,3/2/2022,Standard Class,South,Office Supplies,Storage,194.7,5,0,9.735,Standard Class - Corporate
14940,5/19/2022,Standard Class,South,Furniture,Tables,591.32,4,0,112.3508,Standard Class - Corporate
14941,6/4/2022,Standard Class,South,Office Supplies,Art,2.84,1,0,0.8804,Standard Class - Corporate
14942,5/16/2022,Standard Class,West,Office Supplies,Storage,221.96,2,0,4.4392,Standard Class - Corporate
14943,2/2/2022,Standard Class,West,Technology,Accessories,236,4,0,40.12,Standard Class - Corporate
14944,11/3/2022,Second Class,West,Technology,Accessories,41.94,2,0,15.0984,Second Class - Corporate
14945,10/28/2022,Second Class,West,Technology,Phones,52.792,1,0.2,4.6193,Second Class - Corporate
14946,6/3/2022,First Class,Central,Furniture,Chairs,563.94,3,0,112.788,First Class - Home Office
14947,10/24/2022,Second Class,East,Office Supplies,Appliances,2625.12,8,0,735.0336,Second Class - Consumer
14948,4/17/2022,Second Class,East,Office Supplies,Art,17.94,3,0,4.485,Second Class - Consumer
14949,2/19/2022,First Class,East,Office Supplies,Storage,422.856,3,0.2,15.8571,First Class - Consumer
14950,11/26/2022,Standard Class,East,Furniture,Chairs,127.764,2,0.1,2.8392,Standard Class - Corporate
14951,6/14/2022,Standard Class,South,Technology,Phones,3499.93,7,0,909.9818,Standard Class - Corporate
14952,10/20/2022,Standard Class,South,Office Supplies,Labels,14.4,5,0,6.624,Standard Class - Corporate
14953,5/14/2022,Standard Class,South,Office Supplies,Paper,122.97,3,0,60.2553,Standard Class - Corporate
14954,8/23/2022,Standard Class,South,Office Supplies,Art,9.32,4,0,2.7028,Standard Class - Corporate
14955,11/9/2022,Standard Class,South,Office Supplies,Binders,122.94,3,0,59.0112,Standard Class - Corporate
14956,10/9/2022,Standard Class,West,Furniture,Furnishings,17.31,3,0,5.193,Standard Class - Consumer
14957,11/6/2022,Standard Class,Central,Office Supplies,Art,128.744,7,0.2,12.8744,Standard Class - Consumer
14958,7/24/2022,Standard Class,East,Furniture,Furnishings,58.248,9,0.2,11.6496,Standard Class - Consumer
14959,3/24/2022,Standard Class,East,Furniture,Chairs,71.246,2,0.3,-19.3382,Standard Class - Consumer
14960,10/22/2022,Standard Class,East,Office Supplies,Art,7.872,3,0.2,0.5904,Standard Class - Consumer
14961,1/21/2022,Standard Class,East,Furniture,Chairs,887.271,3,0.3,-63.3765,Standard Class - Consumer
14962,4/6/2022,Standard Class,Central,Office Supplies,Binders,146.86,7,0,70.4928,Standard Class - Consumer
14963,2/9/2022,Standard Class,Central,Office Supplies,Binders,36.56,4,0,18.28,Standard Class - Consumer
14964,11/26/2022,Standard Class,West,Technology,Phones,225.576,3,0.2,22.5576,Standard Class - Corporate
14965,5/31/2022,Standard Class,West,Office Supplies,Art,5.248,2,0.2,0.4592,Standard Class - Consumer
14966,7/31/2022,Standard Class,West,Office Supplies,Art,38.256,3,0.2,4.782,Standard Class - Consumer
14967,5/9/2022,Standard Class,West,Office Supplies,Paper,40.24,5,0.2,13.078,Standard Class - Consumer
14968,1/18/2022,Standard Class,West,Technology,Machines,29.925,5,0.7,-21.945,Standard Class - Consumer
14969,12/2/2022,Standard Class,West,Office Supplies,Paper,148.704,6,0.2,46.47,Standard Class - Consumer
14970,7/16/2022,Standard Class,West,Technology,Accessories,55.92,10,0.2,16.776,Standard Class - Consumer
14971,7/23/2022,Standard Class,East,Office Supplies,Paper,12.96,2,0,6.2208,Standard Class - Corporate
14972,1/2/2022,Standard Class,Central,Furniture,Furnishings,25.176,3,0.6,-33.3582,Standard Class - Consumer
14973,7/20/2022,Standard Class,Central,Furniture,Furnishings,5.584,2,0.6,-1.6752,Standard Class - Consumer
14974,8/10/2022,Standard Class,Central,Office Supplies,Storage,1297.368,9,0.2,97.3026,Standard Class - Consumer
14975,4/17/2022,First Class,Central,Office Supplies,Storage,264.32,2,0.2,19.824,First Class - Consumer
14976,1/5/2022,Standard Class,West,Office Supplies,Paper,25.92,4,0,12.4416,Standard Class - Consumer
14977,2/7/2022,Standard Class,West,Office Supplies,Art,22.96,7,0,6.6584,Standard Class - Consumer
14978,1/18/2022,First Class,West,Office Supplies,Paper,19.44,3,0,9.3312,First Class - Consumer
14979,12/25/2022,First Class,Central,Office Supplies,Paper,9.54,2,0,4.293,First Class - Consumer
14980,11/4/2022,First Class,Central,Office Supplies,Fasteners,5.81,1,0,1.8011,First Class - Consumer
14981,4/7/2022,First Class,Central,Office Supplies,Art,5.76,2,0,1.728,First Class - Consumer
14982,3/21/2022,Second Class,East,Furniture,Furnishings,14.91,3,0,4.6221,Second Class - Consumer
14983,12/25/2022,Standard Class,South,Office Supplies,Binders,6.642,9,0.7,-4.428,Standard Class - Corporate
14984,8/29/2022,Standard Class,East,Office Supplies,Paper,18.54,2,0,8.7138,Standard Class - Consumer
14985,6/9/2022,Standard Class,East,Office Supplies,Binders,679.96,5,0.2,220.987,Standard Class - Consumer
14986,2/4/2022,First Class,West,Furniture,Tables,189.576,1,0.2,9.4788,First Class - Corporate
14987,2/20/2022,First Class,West,Technology,Phones,71.96,5,0.2,7.196,First Class - Corporate
14988,3/25/2022,Standard Class,West,Technology,Phones,539.92,5,0.2,47.243,Standard Class - Consumer
14989,8/18/2022,Standard Class,West,Furniture,Chairs,725.344,4,0.2,54.4008,Standard Class - Consumer
14990,12/14/2022,Standard Class,West,Office Supplies,Art,7.44,3,0,2.604,Standard Class - Consumer
14991,4/10/2022,Standard Class,East,Office Supplies,Appliances,39.48,1,0,11.0544,Standard Class - Home Office
14992,3/7/2022,Second Class,Central,Office Supplies,Appliances,850.5,5,0.1,245.7,Second Class - Home Office
14993,1/9/2022,Second Class,Central,Furniture,Furnishings,75.33,9,0,19.5858,Second Class - Home Office
14994,3/9/2022,Second Class,West,Office Supplies,Appliances,325.632,6,0.2,28.4928,Second Class - Corporate
14995,9/15/2022,Second Class,West,Technology,Accessories,23.344,2,0.2,-1.459,Second Class - Corporate
14996,8/7/2022,Second Class,West,Office Supplies,Labels,16.52,5,0.2,5.369,Second Class - Corporate
14997,7/24/2022,First Class,Central,Office Supplies,Envelopes,335.72,5,0.2,113.3055,First Class - Home Office
14998,7/11/2022,First Class,Central,Technology,Phones,251.944,7,0.2,88.1804,First Class - Home Office
14999,7/21/2022,First Class,Central,Furniture,Chairs,127.302,7,0.3,-9.093,First Class - Home Office
15000,3/15/2022,Second Class,South,Furniture,Chairs,1207.84,8,0,314.0384,Second Class - Consumer
15001,9/1/2022,Second Class,South,Office Supplies,Binders,12.53,1,0,5.8891,Second Class - Consumer
15002,6/18/2022,Second Class,South,Office Supplies,Art,34.58,1,0,10.0282,Second Class - Consumer
15003,6/22/2022,Second Class,South,Furniture,Chairs,300.98,1,0,87.2842,Second Class - Consumer
15004,10/29/2022,Second Class,South,Furniture,Chairs,258.75,3,0,77.625,Second Class - Consumer
15005,4/18/2022,Standard Class,East,Office Supplies,Art,59.52,3,0,15.4752,Standard Class - Corporate
15006,10/18/2022,Standard Class,East,Office Supplies,Envelopes,57.96,7,0,27.2412,Standard Class - Corporate
15007,10/20/2022,Standard Class,East,Furniture,Bookcases,441.96,2,0,101.6508,Standard Class - Corporate
15008,8/8/2022,Standard Class,East,Office Supplies,Paper,68.04,6,0,33.3396,Standard Class - Corporate
15009,9/21/2022,First Class,West,Technology,Machines,703.71,6,0.7,-938.28,First Class - Home Office
15010,10/13/2022,First Class,West,Office Supplies,Binders,17.904,4,0.7,-14.92,First Class - Home Office
15011,1/16/2022,First Class,West,Office Supplies,Binders,11.976,4,0.7,-9.1816,First Class - Home Office
15012,11/25/2022,First Class,West,Technology,Accessories,67.96,5,0.2,0.8495,First Class - Home Office
15013,6/3/2022,Standard Class,West,Furniture,Chairs,892.224,3,0.2,89.2224,Standard Class - Corporate
15014,2/22/2022,Standard Class,South,Technology,Machines,1299.99,2,0.5,-571.9956,Standard Class - Consumer
15015,6/11/2022,First Class,West,Office Supplies,Binders,4.544,2,0.2,1.6472,First Class - Corporate
15016,7/14/2022,First Class,West,Furniture,Chairs,1352.032,4,0.2,84.502,First Class - Corporate
15017,11/7/2022,Standard Class,East,Furniture,Tables,1548.99,9,0.4,-464.697,Standard Class - Corporate
15018,7/21/2022,Standard Class,East,Office Supplies,Envelopes,19.872,3,0.2,6.7068,Standard Class - Corporate
15019,6/13/2022,First Class,Central,Technology,Accessories,119.448,3,0.2,-13.4379,First Class - Consumer
15020,5/12/2022,First Class,Central,Office Supplies,Storage,118.16,2,0.2,-25.109,First Class - Consumer
15021,12/10/2022,Standard Class,South,Office Supplies,Art,19.56,4,0,5.4768,Standard Class - Corporate
15022,9/11/2022,Second Class,West,Furniture,Furnishings,80.96,4,0,29.1456,Second Class - Consumer
15023,7/21/2022,Second Class,West,Office Supplies,Paper,25.92,4,0,12.4416,Second Class - Consumer
15024,1/6/2022,Same Day,West,Office Supplies,Appliances,106.96,2,0,31.0184,Same Day - Home Office
15025,4/16/2022,Same Day,West,Furniture,Furnishings,187.76,4,0,76.9816,Same Day - Home Office
15026,8/20/2022,First Class,East,Office Supplies,Binders,76.776,4,0.7,-53.7432,First Class - Home Office
15027,2/12/2022,Standard Class,Central,Office Supplies,Binders,53.9,5,0,25.872,Standard Class - Corporate
15028,5/27/2022,Standard Class,Central,Furniture,Furnishings,76.728,3,0.6,-53.7096,Standard Class - Consumer
15029,9/6/2022,Standard Class,Central,Office Supplies,Binders,10.43,7,0.8,-18.2525,Standard Class - Consumer
15030,9/28/2022,First Class,West,Office Supplies,Art,99.2,5,0,25.792,First Class - Consumer
15031,12/23/2022,Standard Class,South,Office Supplies,Art,15.92,5,0.2,2.786,Standard Class - Consumer
15032,3/14/2022,Standard Class,South,Furniture,Furnishings,129.92,4,0,10.3936,Standard Class - Corporate
15033,9/2/2022,Standard Class,East,Office Supplies,Binders,30.4,1,0,13.984,Standard Class - Home Office
15034,12/23/2022,Standard Class,East,Technology,Copiers,5399.91,9,0,2591.9568,Standard Class - Home Office
15035,7/22/2022,Standard Class,East,Office Supplies,Storage,119.1,3,0,34.539,Standard Class - Home Office
15036,4/20/2022,Second Class,East,Office Supplies,Paper,40.08,6,0,19.2384,Second Class - Home Office
15037,1/16/2022,Second Class,East,Office Supplies,Paper,59.94,3,0,28.1718,Second Class - Home Office
15038,1/25/2022,Second Class,East,Technology,Accessories,259.98,2,0,88.3932,Second Class - Home Office
15039,11/11/2022,Second Class,East,Furniture,Bookcases,170.98,1,0,32.4862,Second Class - Home Office
15040,6/27/2022,Second Class,East,Furniture,Furnishings,38.97,3,0,4.6764,Second Class - Home Office
15041,1/29/2022,Second Class,East,Office Supplies,Paper,154.9,5,0,69.705,Second Class - Home Office
15042,3/30/2022,Second Class,East,Furniture,Tables,446.068,4,0.3,0,Second Class - Home Office
15043,1/7/2022,Second Class,West,Office Supplies,Appliances,152.94,3,0,41.2938,Second Class - Consumer
15044,8/17/2022,Same Day,South,Technology,Accessories,23.472,3,0.2,4.9878,Same Day - Consumer
15045,10/18/2022,Standard Class,East,Office Supplies,Paper,195.64,4,0,91.9508,Standard Class - Home Office
15046,11/15/2022,Standard Class,East,Office Supplies,Paper,14.94,3,0,7.0218,Standard Class - Home Office
15047,3/11/2022,Standard Class,East,Technology,Accessories,1687.8,4,0,742.632,Standard Class - Home Office
15048,10/15/2022,Standard Class,East,Furniture,Bookcases,341.96,2,0,78.6508,Standard Class - Home Office
15049,2/16/2022,Standard Class,East,Furniture,Chairs,605.88,6,0,151.47,Standard Class - Home Office
15050,1/13/2022,First Class,Central,Office Supplies,Appliances,186.732,1,0.1,41.496,First Class - Home Office
15051,6/12/2022,First Class,Central,Office Supplies,Binders,3812.97,3,0,1906.485,First Class - Home Office
15052,11/26/2022,Standard Class,East,Office Supplies,Binders,26.424,9,0.2,9.5787,Standard Class - Consumer
15053,12/27/2022,Standard Class,East,Technology,Phones,625.99,1,0,187.797,Standard Class - Consumer
15054,10/15/2022,Standard Class,Central,Furniture,Tables,1568.61,9,0,329.4081,Standard Class - Corporate
15055,6/24/2022,Standard Class,Central,Office Supplies,Binders,17.3,1,0,8.304,Standard Class - Corporate
15056,2/19/2022,Standard Class,Central,Technology,Accessories,160,8,0,62.4,Standard Class - Corporate
15057,11/8/2022,First Class,South,Office Supplies,Appliances,179.94,3,0,50.3832,First Class - Corporate
15058,10/22/2022,First Class,South,Furniture,Tables,872.94,3,0,157.1292,First Class - Corporate
15059,5/19/2022,First Class,South,Office Supplies,Paper,12.96,2,0,6.2208,First Class - Corporate
15060,11/20/2022,Standard Class,West,Office Supplies,Labels,88.8,6,0,44.4,Standard Class - Consumer
15061,9/3/2022,Standard Class,West,Technology,Phones,319.968,4,0.2,35.9964,Standard Class - Consumer
15062,5/13/2022,Same Day,West,Furniture,Chairs,167.888,7,0.2,14.6902,Same Day - Consumer
15063,12/20/2022,First Class,Central,Office Supplies,Paper,163.96,5,0.2,59.4355,First Class - Home Office
15064,4/20/2022,First Class,Central,Office Supplies,Binders,5.232,4,0.8,-8.1096,First Class - Home Office
15065,4/8/2022,Standard Class,East,Technology,Copiers,1199.98,2,0,467.9922,Standard Class - Home Office
15066,10/16/2022,Standard Class,East,Office Supplies,Storage,73.85,1,0,2.2155,Standard Class - Home Office
15067,1/19/2022,Standard Class,East,Office Supplies,Supplies,25.71,3,0,6.6846,Standard Class - Home Office
15068,11/20/2022,Standard Class,East,Office Supplies,Fasteners,17.28,6,0,8.1216,Standard Class - Home Office
15069,5/7/2022,Standard Class,East,Furniture,Tables,526.582,2,0.3,-52.6582,Standard Class - Home Office
15070,3/29/2022,Standard Class,Central,Office Supplies,Paper,11.56,2,0,5.6644,Standard Class - Consumer
15071,7/22/2022,Standard Class,Central,Technology,Phones,209.97,3,0,58.7916,Standard Class - Consumer
15072,12/7/2022,Standard Class,Central,Furniture,Tables,447.84,4,0,98.5248,Standard Class - Consumer
15073,1/5/2022,Standard Class,Central,Technology,Accessories,479.97,3,0,163.1898,Standard Class - Consumer
15074,6/20/2022,Standard Class,Central,Office Supplies,Art,8.64,3,0,2.5056,Standard Class - Consumer
15075,6/26/2022,Standard Class,West,Office Supplies,Art,11.68,2,0,4.2048,Standard Class - Corporate
15076,2/4/2022,Standard Class,East,Technology,Accessories,40.776,3,0.2,0.5097,Standard Class - Consumer
15077,11/1/2022,Standard Class,East,Office Supplies,Binders,13.698,3,0.7,-9.5886,Standard Class - Consumer
15078,1/22/2022,Standard Class,West,Technology,Phones,87.8,5,0.2,32.925,Standard Class - Consumer
15079,3/20/2022,Second Class,South,Furniture,Furnishings,77.952,3,0.2,15.5904,Second Class - Consumer
15080,2/2/2022,Second Class,South,Office Supplies,Storage,147.184,2,0.2,-29.4368,Second Class - Consumer
15081,4/5/2022,Second Class,South,Office Supplies,Paper,47.952,3,0.2,16.1838,Second Class - Consumer
15082,8/2/2022,First Class,West,Office Supplies,Appliances,250.26,6,0,72.5754,First Class - Consumer
15083,3/8/2022,Standard Class,East,Technology,Accessories,40.776,3,0.2,0.5097,Standard Class - Consumer
15084,10/27/2022,Standard Class,West,Office Supplies,Paper,29.6,5,0.2,9.25,Standard Class - Corporate
15085,11/8/2022,Standard Class,West,Office Supplies,Binders,1.938,2,0.7,-1.3566,Standard Class - Corporate
15086,4/26/2022,Standard Class,West,Technology,Accessories,159.96,4,0,51.1872,Standard Class - Corporate
15087,12/27/2022,Standard Class,East,Office Supplies,Art,59.52,3,0,15.4752,Standard Class - Corporate
15088,12/27/2022,Standard Class,East,Office Supplies,Envelopes,17.48,2,0,8.2156,Standard Class - Corporate
